,Unnamed: 0,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename,downloaded,tweet_content,url-trunc
317,317,"com,twitter)/an_cabraal/status/1384065859447001091",20220401142324,https://twitter.com/an_cabraal/status/1384065859447001091,text/html,200,C7U3PZCEKTOQA7DTBXTPL6PG3KS63EVJ,10994,https://web.archive.org/web/20220401142324/https://twitter.com/an_cabraal/status/1384065859447001091,status-1384065859447001091-20220401142324.html,True,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches  Once tourism and expat remittances pick up it should strengthen further. How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country. ",https://twitter.com/an_cabraal/status/1384065859447001091
352,352,"com,twitter)/an_cabraal/status/1419681474526302212",20210726153346,https://twitter.com/an_cabraal/status/1419681474526302212,text/html,200,4X5FM3JOZC6JSVFUFJT5AQB5M2J64KW5,2974,https://web.archive.org/web/20210726153346/https://twitter.com/an_cabraal/status/1419681474526302212,status-1419681474526302212-20210726153346.html,True,"Maintaining its #reputation of honouring debt #SL settled USD 1 bn #ISB today. The #bond investors who panicked due to rating actions and analyst reports and sold off at huge discounts, must be regretting. @FitchRatings @MoodysInvSvc @SPGlobalRatings @CBSL #SriLanka #GoSL",https://twitter.com/an_cabraal/status/1419681474526302212
377,377,"com,twitter)/an_cabraal/status/1433329446396645379",20210902072303,https://twitter.com/an_cabraal/status/1433329446396645379,text/html,200,U544ZYFPDKZRQ53CD6IWQU4D3S7JCQFA,3143,https://web.archive.org/web/20210902072303/https://twitter.com/an_cabraal/status/1433329446396645379,status-1433329446396645379-20210902072303.html,True,"With #Forex flows of over $1.2 billion, the LKR should appreciate, not depreciate. Monetary Board should guide the market and play a proactive role. @CBSL @MoFSriLanka #Rupee #lka #SriLanka #GoSL
@FT_SriLanka: https://www.ft.lk/top-story/Forex-flows-in-but-rupee-dip-persists/26-722507 …
@adaderana:https://fb.watch/7MdcPC0zRI/ ",https://twitter.com/an_cabraal/status/1433329446396645379
379,379,"com,twitter)/an_cabraal/status/1433696728130093056",20210903074158,https://twitter.com/an_cabraal/status/1433696728130093056,text/html,200,3DFKXLEINVU6E6JTPBJNDRJIPWREKSMQ,2899,https://web.archive.org/web/20210903074158/https://twitter.com/an_cabraal/status/1433696728130093056,status-1433696728130093056-20210903074158.html,True,"Exporters' income tax is half of local manufacturers' #tax coz they earn Forex. But, in '20&'21, their unconverted forex balances increased by >$2 bn without being converted to #LKR. To fulfill their expected role, they should convert their surplus #forexhttps://www.timesonline.lk/news-online/Govt-urges-exporters-to-convert-FX-earnings-to-rupees/2-1134952 …",https://twitter.com/an_cabraal/status/1433696728130093056
387,387,"com,twitter)/an_cabraal/status/1435513911504080896",20210908181355,https://twitter.com/an_cabraal/status/1435513911504080896,text/html,200,VIDVAWFYX4URFTGWFVGSSLWZLC2FZYER,7222,https://web.archive.org/web/20210908181355/https://twitter.com/an_cabraal/status/1435513911504080896,status-1435513911504080896-20210908181355.html,True,"I have NOT received a single CENT as a #pension. Neither have I availed myself of the DUTY FREE vehicle from the Government after working as the #Governor for nearly 9 years. Be cautious of #fakenews. #GoSL #CBSL #SriLankapic.twitter.com/y1V8FuHeXR why don't you tweet something positive about the market instead of pension!  we get it you have not received, question is did you request for a pension? මම ඉල්ලුවා නං තමයි.. ඉස්සරහදි නොගෙන ඉන්නෙත් නෑ තමයි.. Thank you for the clarification. However, you have requested for a pension as per one of your Tweets I came across. I believe that this is not the ""time"" to claim any perks. Thank you for ""availing"" yourself from these.  Sir when you mentioned the USD 500 million figure in your Speech yesterday , did you mean that to be the 1% Penalty which would add to the Government Revenue or the total USD inflow ? If it's the 1% then the Country will receive a total inflow of USD 50 Billion ! Which is it ?  We are with you Yet you are suspected of aiding, abetting, and in certain scenarios masterminding, the mass corruption and pillaging of public coffers in this country. Would have been better if you had taken one vehicle and a pension in exchange for transparent, incorruptible financial strategy God bless you sir!!! ",https://twitter.com/an_cabraal/status/1435513911504080896
416,416,"com,twitter)/an_cabraal/status/1441294705967337477",20210924084956,https://twitter.com/an_cabraal/status/1441294705967337477,text/html,200,UZ24YTUMELR6APP4UDUTAROQRO6C3L7F,9493,https://web.archive.org/web/20210924084956/https://twitter.com/an_cabraal/status/1441294705967337477,status-1441294705967337477-20210924084956.html,True,"The exchange of views with the main #Importers & #Exporters in Sri Lanka was very helpful. Their commitment to stabilize our economy is very encouraging. I look forward to working with them. @CBSL #SriLanka #GoSL #Governorpic.twitter.com/wFNt6qQEU3 I hope you can sir,Sri Lankan Economy can improve during with your office period.soon became a rich country after 1983 before we are 2nd rich country in Asia Good luck @an_cabraal ඔය වැඩ පටන් අරන් තියෙන්නේ. බලමුකෝ මොකද වෙන්නේ කියල @nanayakkara77 and Keerthi please learn this man. @nanayakkara77 if you really wants to see some growth in this country, help this man and give him sometimes and see",https://twitter.com/an_cabraal/status/1441294705967337477
443,443,"com,twitter)/an_cabraal/status/1450302133958443008",20211019032555,https://twitter.com/an_cabraal/status/1450302133958443008,text/html,200,VEUPIVEHFWJXGKK4GTIERWHVLMFG7XQ5,2801,https://web.archive.org/web/20211019032555/https://twitter.com/an_cabraal/status/1450302133958443008,status-1450302133958443008-20211019032555.html,True,"Had a very productive meeting with accredited #Labour Agencies. Discussed innovative ways for fast & easy #remittance inflows,  special #incentives, & #pensions for migrant workers who use official methods to #remit earnings. @CBSL #SriLankpic.twitter.com/rH1Px9Daq1",https://twitter.com/an_cabraal/status/1450302133958443008
444,444,"com,twitter)/an_cabraal/status/1450302133958443008/photo/1",20211110022514,https://twitter.com/an_cabraal/status/1450302133958443008/photo/1,text/html,200,L7KMC6JYM4PKXRNUN2A3XDYGV362UH3F,102748,https://web.archive.org/web/20211110022514/https://twitter.com/an_cabraal/status/1450302133958443008/photo/1,status-1450302133958443008-photo-1-20211110022514.html,True,"Had a very productive meeting with accredited #Labour Agencies. Discussed innovative ways for fast & easy #remittance inflows,  special #incentives, & #pensions for migrant workers who use official methods to #remit earnings. @CBSL #SriLankpic.twitter.com/rH1Px9Daq1 Great the best to insist on foreign currency not Rupee draft. At the airport they should be given some concessions. Like I always say you need a young team with new ideas to uplift the economy and add value to our currency,this is what developed countries does! oldies still keep the power but let the youngies to to come up with plans,Let's break the stereotype & go forward with new thinking! 1970 to 2021 business same but no develop every year going up price and dollars it's m8 pic.twitter.com/O07w3uLbiX Wonder what incentives and how pensions are going to give foreign workers, As majority dosent have trust on this dirty politicians regular change words,  Majority in Gulf use some other channels,  (as they pay higher rates), to send their remittances to SL. ජපානයෙ ලන්කාවෙ  බැන්කුවක ශාඛාවක් ආරම්භ කරන්න. විදෙස්  රැකියා කරන ශ්‍රි ලාන්කිකයන් ගෙන් ලන්කාවට මුදල් යවන විට ලබා දෙන පහසුකම් වැඩි කරන්න. ඔවුන් ට වැඩි අවස්ථාව න් සහ ඇගයීමක් ලබා දෙන්න. තීරුබදු සහන විදෙශිකයින් ට ලබා දෙන රටක විදෙස් ගත ලාන්කිකයන් ට ලබා නොදෙ. Define productivity? Great 2 It might be more encouraging if u paid the real dollar value of 130: All this strategies could be defeated by rational thinking  of foreign workers and I was told that last month remittances were below than from 30% when compare with to previous month",https://twitter.com/an_cabraal/status/1450302133958443008/photo/1
471,471,"com,twitter)/an_cabraal/status/1454048776629338116",20220301123812,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,XRHVREEM6YCIZEGD4AVGA4ZXTCUCOJZX,6298,https://web.archive.org/web/20220301123812/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220301123812.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/J9JUKJbqnd After converting money to its nominal value, you'll need to queue up to purchase dollars at black market rates for raw material imports. Isn't it? Like every other economic decision and policy action taken, without proper analysis and long-term thinking, this too will exacerbate the current crisis and work to destroy the golden goose...",https://twitter.com/an_cabraal/status/1454048776629338116
472,472,"com,twitter)/an_cabraal/status/1454048776629338116",20220303123819,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,DOG3XBVZ2SUWLJU45I4CMDZEXKSVYUMJ,6819,https://web.archive.org/web/20220303123819/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220303123819.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/J9JUKJbqnd After converting money to its nominal value, you'll need to queue up to purchase dollars at black market rates for raw material imports. Isn't it? Like every other economic decision and policy action taken, without proper analysis and long-term thinking, this too will exacerbate the current crisis and work to destroy the golden goose...",https://twitter.com/an_cabraal/status/1454048776629338116
478,478,"com,twitter)/an_cabraal/status/1458003431583518721",20211109092808,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,WPY52OQ23TLF6TCIL7QZO7SHI642BDIT,2334,https://web.archive.org/web/20211109092808/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20211109092808.html,True,"Outward remittances in respect of current transactions, withdrawal in #forex as permitted, #debt servicing expenses, purchases of goods and services, investments in SLDBs are allowed before converting export earnings into #LKR under the rule issued by @CBSL. #SriLanka #GOSL",https://twitter.com/an_cabraal/status/1458003431583518721
479,479,"com,twitter)/an_cabraal/status/1458003431583518721",20220410084730,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,MXWJRYPWHWZUOPII4BS4I4UP77ETJMBU,6961,https://web.archive.org/web/20220410084730/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20220410084730.html,True,"Outward remittances in respect of current transactions, withdrawal in #forex as permitted, #debt servicing expenses, purchases of goods and services, investments in SLDBs are allowed before converting export earnings into #LKR under the rule issued by @CBSL. #SriLanka #GOSL is there any mechanism to monitor bogus (supplier) outward remittance? Nice nice Good Moment Good Great Great Great step Great step ",https://twitter.com/an_cabraal/status/1458003431583518721
480,480,"com,twitter)/an_cabraal/status/1458005272912351234",20211109093532,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,M3363HSIWUCC4GJNLTOKSWH7B5B6IHKY,2363,https://web.archive.org/web/20211109093532/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20211109093532.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL",https://twitter.com/an_cabraal/status/1458005272912351234
481,481,"com,twitter)/an_cabraal/status/1458005272912351234",20220118035828,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,KR4L5NWFUCKQDDY4FH4VHNMDDI3WOIGV,6657,https://web.archive.org/web/20220118035828/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220118035828.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. pic.twitter.com/dLOgtYXZhT You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good ",https://twitter.com/an_cabraal/status/1458005272912351234
482,482,"com,twitter)/an_cabraal/status/1458005272912351234",20220324013058,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,7JEZLOMWPDY7EXPA5UUHBYHKLWAPBMJZ,7832,https://web.archive.org/web/20220324013058/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220324013058.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. pic.twitter.com/dLOgtYXZhT You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good ",https://twitter.com/an_cabraal/status/1458005272912351234
483,483,"com,twitter)/an_cabraal/status/1458005272912351234",20220403055740,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,RDLVLRVJGXMQVUD2KPBDNUM3VE33T46Z,70494,https://web.archive.org/web/20220403055740/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220403055740.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. Great step Great step ",https://twitter.com/an_cabraal/status/1458005272912351234
484,484,"com,twitter)/an_cabraal/status/1458005272912351234",20220409162400,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,F5A7RDGETOSXUEQXEF2ICU734OC6HMM5,8048,https://web.archive.org/web/20220409162400/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220409162400.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. Great step Great step ",https://twitter.com/an_cabraal/status/1458005272912351234
485,485,"com,twitter)/an_cabraal/status/1458005272912351234",20220410084731,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,HCKLNKYMKGIUO2OGIOGF3V4GMXLLUO6S,7696,https://web.archive.org/web/20220410084731/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220410084731.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good  Good",https://twitter.com/an_cabraal/status/1458005272912351234
486,486,"com,twitter)/an_cabraal/status/1458005272912351234",20220411162313,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,AO4RI7GWXPYSHU5SY4XYKGZ5O3TMKHGA,7304,https://web.archive.org/web/20220411162313/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220411162313.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good  Good",https://twitter.com/an_cabraal/status/1458005272912351234
488,488,"com,twitter)/an_cabraal/status/1458775969703940099",20211111123804,https://twitter.com/an_cabraal/status/1458775969703940099,text/html,200,FVNKUKSK75LGGT7SFUOPBPUBJ6F2PVTC,3313,https://web.archive.org/web/20211111123804/https://twitter.com/an_cabraal/status/1458775969703940099,status-1458775969703940099-20211111123804.html,True,"CBSL’s intended package of benefits for Sri Lankan #expatriates would be highly attractive and serve as a major incentive to remit #forex through the formal banking or money transfer system. 1/2pic.twitter.com/aYjtGk5h8D 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL",https://twitter.com/an_cabraal/status/1458775969703940099
489,489,"com,twitter)/an_cabraal/status/1458785243742175232",20211111131513,https://twitter.com/an_cabraal/status/1458785243742175232,text/html,200,EIITUITNGSSUAXKX6XRB6JS62TRUE3AN,3674,https://web.archive.org/web/20211111131513/https://twitter.com/an_cabraal/status/1458785243742175232,status-1458785243742175232-20211111131513.html,True,"The new #benefit package for #expatriates who send their #remittance via the banking channels will cover #pension benefits, accident/life i#nsurance benefits, low interest #loans for housing and self-employment, and enhanced duty-free concessions 1/2pic.twitter.com/bImdgc57gy 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL",https://twitter.com/an_cabraal/status/1458785243742175232
490,490,"com,twitter)/an_cabraal/status/1458785282141028354",20211111131516,https://twitter.com/an_cabraal/status/1458785282141028354,text/html,200,5BYPMZPEG7PFCCY4OH3J2OULE6TYBZDH,3403,https://web.archive.org/web/20211111131516/https://twitter.com/an_cabraal/status/1458785282141028354,status-1458785282141028354-20211111131516.html,True,"The new #benefit package for #expatriates who send their #remittance via the banking channels will cover #pension benefits, accident/life i#nsurance benefits, low interest #loans for housing and self-employment, and enhanced duty-free concessions 1/2pic.twitter.com/bImdgc57gy 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL",https://twitter.com/an_cabraal/status/1458785282141028354
494,494,"com,twitter)/an_cabraal/status/1459791876400234499",20211114075444,https://twitter.com/an_cabraal/status/1459791876400234499,text/html,200,YRTZPH34DNYM5YLIBZ7EBORLZJ2EWUM6,2603,https://web.archive.org/web/20211114075444/https://twitter.com/an_cabraal/status/1459791876400234499,status-1459791876400234499-20211114075444.html,True,"Securitised Financing Arrangement based on workers’ #remittances Sri Lanka aims to #securitise a max of 10% of converted remittances already being purchased by the @CBSL from banks: this alternative should have been explored in the post-2014 era, without increasing #ISB exposure",https://twitter.com/an_cabraal/status/1459791876400234499
495,495,"com,twitter)/an_cabraal/status/1459799878343692294",20211114082636,https://twitter.com/an_cabraal/status/1459799878343692294,text/html,200,3X7FZGQZS22TYQGU6KHHBZUNSEC4TVF2,2453,https://web.archive.org/web/20211114082636/https://twitter.com/an_cabraal/status/1459799878343692294,status-1459799878343692294-20211114082636.html,True,"Securitised Financing Arrangement based on workers’ #remittances Sri Lanka aims to #securitise a max of 10% of converted remittances already being purchased by the @CBSL from banks: this alternative should have been explored in the post-2014 era, without increasing #ISB exposurepic.twitter.com/ZnNnXY2th3",https://twitter.com/an_cabraal/status/1459799878343692294
518,518,"com,twitter)/an_cabraal/status/1464525972791832584",20211128050822,https://twitter.com/an_cabraal/status/1464525972791832584,text/html,200,J3JQB2TW46HV6FNUNXU7OC63SY2UA6XZ,7338,https://web.archive.org/web/20211128050822/https://twitter.com/an_cabraal/status/1464525972791832584,status-1464525972791832584-20211128050822.html,True,"CBSL will take stern action against people who are engaged in #remittances #scams. @CBSL will also introduce a new #benefit package for those who are sending their earnings through the formal #banking channels.I invite all SL #expatriates to take advantagehttps://economynext.com/sri-lanka-to-crack-down-on-hawala-remittances-88215/?fbclid=IwAR3ikJs23jnxKGuU4HAs8r93XgLrrAlaOb_msv7nG_FjpTTiu1O9jkTcTkU#modal-one … These small benefits will not encourage people to use official channels… these vague promises will only encourage people to use unofficial channels where benefits are better than what government offers… Rs. 2 is no longer attractive when they lose Rs.30 due to artificial rates. pic.twitter.com/vgrus8e2dS Please treat migrant workers fairly! Give some benefits to them! https://twitter.com/fmenofbraavos/status/1464489162208337927 … - Gv them a tax free vehicle permit.
- Gv them additional duty free allowance when arriving to cmb How about taking action for money lost in Greece, taking action for money lost in hedging deal? 1lWhat are the controls on illegal money exchange centers which spread over the http://country.Do  you have any recods on those..",https://twitter.com/an_cabraal/status/1464525972791832584
519,519,"com,twitter)/an_cabraal/status/1465301671899140106",20211201121644,https://twitter.com/an_cabraal/status/1465301671899140106,text/html,200,XYXPWKWQNNHFMQWUFESHUMIRSU6PYAHP,8427,https://web.archive.org/web/20211201121644/https://twitter.com/an_cabraal/status/1465301671899140106,status-1465301671899140106-20211201121644.html,True,"We have implemented many reforms as per @CBSL's 6-mth Roadmap without inflicting any pain on #investors who have been loyal over the years.That wouldn't have been the case if Sri Lanka had followed an insensitive & theoretical IMF programme #GOSL #SriLankahttps://www.dailymirror.lk/print/business__main/Cabraal-dismisses-default-talks-saying-provisions-already-made-to-retire-2022-foreign-debt-in-full/245-225743 … Where are the inflows? In your framework, you had targeted $10.85 billion in the three months from Oct-Dec. Now it’s almost the end of two months. What are the inflows Sri Lanka has got so far other than from exports, foreign remittances, and tourism?pic.twitter.com/isAi9Hvvbz Dude December isn’t over yet. Just wait and see will you @shiharaneez I remember Shihar carrying news items about Kuwait and other unknow remittances of Unknown people over $ 1 billion every month and advising Journalism training during Ravi Karunanayake was Finance Minister an never questioned numbers an then Reuters may be fired him @boralassa spot on we remember @shiharaneez carrying fake news whenever Ravi Karunanayake said $ 1 billion dollar inflows which never came that topped @Reuters headlines now he seems further lost in his arithmetic ended up as a small columnist in Les than 3,000 pink sheets in SL It seems you all have already decided that information about  @an_cabraal’s inflows is a fake news? I still believe he can. He has done it in the past. In future any government Presidential Committee must investigate Shihar’s @shiharaneez incorrect facts written as summaries to @Reuters World Check and the devastating Risk Intelligence reports about Sri Lanka. This is maybe one reason both Shihar and Ranga Srilal were fired God bless sir",https://twitter.com/an_cabraal/status/1465301671899140106
520,520,"com,twitter)/an_cabraal/status/1465301671899140106",20220408073256,https://twitter.com/an_cabraal/status/1465301671899140106,text/html,200,5RVTK6JUVIEPKYOLZKV7QZMYWR7NDCRX,11157,https://web.archive.org/web/20220408073256/https://twitter.com/an_cabraal/status/1465301671899140106,status-1465301671899140106-20220408073256.html,True,"We have implemented many reforms as per @CBSL's 6-mth Roadmap without inflicting any pain on #investors who have been loyal over the years.That wouldn't have been the case if Sri Lanka had followed an insensitive & theoretical IMF programme #GOSL #SriLankahttps://www.dailymirror.lk/print/business__main/Cabraal-dismisses-default-talks-saying-provisions-already-made-to-retire-2022-foreign-debt-in-full/245-225743 … Where are the inflows? In your framework, you had targeted $10.85 billion in the three months from Oct-Dec. Now it’s almost the end of two months. What are the inflows Sri Lanka has got so far other than from exports, foreign remittances, and tourism?pic.twitter.com/isAi9Hvvbz Dude December isn’t over yet. Just wait and see will you @shiharaneez I remember Shihar carrying news items about Kuwait and other unknow remittances of Unknown people over $ 1 billion every month and advising Journalism training during Ravi Karunanayake was Finance Minister an never questioned numbers an then Reuters may be fired him @boralassa spot on we remember @shiharaneez carrying fake news whenever Ravi Karunanayake said $ 1 billion dollar inflows which never came that topped @Reuters headlines now he seems further lost in his arithmetic ended up as a small columnist in Les than 3,000 pink sheets in SL It seems you all have already decided that information about  @an_cabraal’s inflows is a fake news? I still believe he can. He has done it in the past. In future any government Presidential Committee must investigate Shihar’s @shiharaneez incorrect facts written as summaries to @Reuters World Check and the devastating Risk Intelligence reports about Sri Lanka. This is maybe one reason both Shihar and Ranga Srilal were fired God bless sir As a central bank governor, I would expect some level of diplomacy from you, sir. Calling IMF programs insensitive and theoretical doesn't suite a person of your calibre, sir. This is gallery level talk for a top level authority. we need #VehicleImportPermit So finally after all the arrogant statements made, you are going to #IMF?What happened to all the lofty statements made against IMF ?Haven’t you been proved wrong?It could hv been done earlier &as a nation we could hv been on the way to recovery.Glad saner counsel prevailed. #lka",https://twitter.com/an_cabraal/status/1465301671899140106
523,523,"com,twitter)/an_cabraal/status/1466077795600121856",20211202033349,https://twitter.com/an_cabraal/status/1466077795600121856,text/html,200,ER3HHZ3JLLQ7PO2KBRFO5L6BW6CZMPAL,7189,https://web.archive.org/web/20211202033349/https://twitter.com/an_cabraal/status/1466077795600121856,status-1466077795600121856-20211202033349.html,True,#Migrant Sri Lankans will receive Rs.10 extra for each USD #remitted through licensed #banks & other formal channels & converted into LKR in December 2021: it will serve as an appreciation of their major contribution to the #economy. @CBSL #SriLanka #GOSLpic.twitter.com/PjjDBFMbZh Be honest and humble enough to give an answer to the problem raised by someone below. https://mobile.twitter.com/thimiraonline/status/1465938387001430016 …     Only December? Respect sir Absolutely great going Mr.Cabraal. Talk like a Central Bank Governor. Not like a beggar. Who want your ten rupees??,https://twitter.com/an_cabraal/status/1466077795600121856
