,Unnamed: 0,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename,downloaded,tweet_content,url-trunc
550,550,"com,twitter)/an_cabraal/status/1478615762432835584",20220123231457,https://twitter.com/an_cabraal/status/1478615762432835584,text/html,200,B5CBNM3P4GWIVJTIBP4AMBFAZFBF4JUT,90671,https://web.archive.org/web/20220123231457/https://twitter.com/an_cabraal/status/1478615762432835584,status-1478615762432835584-20220123231457.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. Bravo! you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary..",https://twitter.com/an_cabraal/status/1478615762432835584
551,551,"com,twitter)/an_cabraal/status/1478615762432835584",20220407215126,https://twitter.com/an_cabraal/status/1478615762432835584,text/html,200,OQXKOYNY2G34R2UCRJXDGVJ3R6FNXKJI,9085,https://web.archive.org/web/20220407215126/https://twitter.com/an_cabraal/status/1478615762432835584,status-1478615762432835584-20220407215126.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
696,696,"com,twitter)/an_cabraal/status/1478615762432835584?ref_src=twsrc^tfw",20220411170821,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw,text/html,200,5H6ZR6AE7LXKOENCAXAKGBHNNA46HJYS,91054,https://web.archive.org/web/20220411170821/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw,status-1478615762432835584_ref_src-twsrc%5Etfw-20220411170821.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
587,587,"com,twitter)/an_cabraal/status/1478615762432835584?lang=eu&ref_src=twsrc^tfw",20220411170830,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=eu,text/html,200,YKZAXZWQZKYK6HMTDL64UAAFYKMP5VUG,92056,https://web.archive.org/web/20220411170830/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=eu,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-eu-20220411170830.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
575,575,"com,twitter)/an_cabraal/status/1478615762432835584?lang=el&ref_src=twsrc^tfw",20220411170833,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=el,text/html,200,MXCZ6TXM4JUDD6E253ABKFZBUN575O3Y,94196,https://web.archive.org/web/20220411170833/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=el,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-el-20220411170833.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
658,658,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ro&ref_src=twsrc^tfw",20220411170836,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ro,text/html,200,X7OWTEC7RE5AVALX5COCICNRQ5EBRN6N,92162,https://web.archive.org/web/20220411170836/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ro,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ro-20220411170836.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
618,618,"com,twitter)/an_cabraal/status/1478615762432835584?lang=hr&ref_src=twsrc^tfw",20220411170838,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=hr,text/html,200,WT3INOS3664KIPJZDBH7S27FMNYRXLNB,92154,https://web.archive.org/web/20220411170838/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=hr,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-hr-20220411170838.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
602,602,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ga&ref_src=twsrc^tfw",20220411170841,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ga,text/html,200,3WOTEXSU3XWPJHTFRADYCTXF5F5KCBTT,92497,https://web.archive.org/web/20220411170841/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ga,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ga-20220411170841.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
637,637,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ko&ref_src=twsrc^tfw",20220411170841,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ko,text/html,200,LLVE2OBJGSUZG4OB33I4M7XBZJJZ5WYX,93099,https://web.archive.org/web/20220411170841/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ko,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ko-20220411170841.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
596,596,"com,twitter)/an_cabraal/status/1478615762432835584?lang=fil&ref_src=twsrc^tfw",20220411170844,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fil,text/html,200,IYQEDUDLR2O4R3252O7GFTK7LIQORKSZ,91856,https://web.archive.org/web/20220411170844/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fil,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-fil-20220411170844.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
688,688,"com,twitter)/an_cabraal/status/1478615762432835584?lang=vi&ref_src=twsrc^tfw",20220411170844,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=vi,text/html,200,FZEVIS6LXMBNMZ2RM3M25ODT4IFQVWCI,92563,https://web.archive.org/web/20220411170844/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=vi,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-vi-20220411170844.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
655,655,"com,twitter)/an_cabraal/status/1478615762432835584?lang=pt&ref_src=twsrc^tfw",20220411170847,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=pt,text/html,200,BVH5L7BXGWF76AHG22D5CZEDX4WXQDU4,91921,https://web.archive.org/web/20220411170847/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=pt,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-pt-20220411170847.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
685,685,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ur&ref_src=twsrc^tfw",20220411170847,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ur,text/html,200,B75Q7HQOXMK3ZPUEUM7KERSMRUVGTGBZ,93267,https://web.archive.org/web/20220411170847/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ur,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ur-20220411170847.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
569,569,"com,twitter)/an_cabraal/status/1478615762432835584?lang=da&ref_src=twsrc^tfw",20220411170850,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=da,text/html,200,ME25JB4W644OXTMMXCNUIQN54AUG62PL,91678,https://web.archive.org/web/20220411170850/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=da,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-da-20220411170850.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
563,563,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ca&ref_src=twsrc^tfw",20220411170851,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ca,text/html,200,MBMUL6HPUCPLDB7DMSOBQFI4JTP2FO3V,92044,https://web.archive.org/web/20220411170851/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ca,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ca-20220411170851.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
606,606,"com,twitter)/an_cabraal/status/1478615762432835584?lang=gl&ref_src=twsrc^tfw",20220411170853,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=gl,text/html,200,DURQWP222EW27RK2AJYAOSDYKR3OLJRR,91850,https://web.archive.org/web/20220411170853/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=gl,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-gl-20220411170853.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
679,679,"com,twitter)/an_cabraal/status/1478615762432835584?lang=tr&ref_src=twsrc^tfw",20220411170854,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=tr,text/html,200,TKAUVZUPXWPFDVZQLVFFTC2B4SV656FA,92225,https://web.archive.org/web/20220411170854/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=tr,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-tr-20220411170854.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
670,670,"com,twitter)/an_cabraal/status/1478615762432835584?lang=sv&ref_src=twsrc^tfw",20220411170855,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=sv,text/html,200,M4N4TT6K6PTUCAVXLSONR4AGH6JFXRTW,91790,https://web.archive.org/web/20220411170855/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=sv,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-sv-20220411170855.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
599,599,"com,twitter)/an_cabraal/status/1478615762432835584?lang=fr&ref_src=twsrc^tfw",20220411170857,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fr,text/html,200,2JXHSWBHP2MS6LXVGG7YDQBIZZTDG6HF,92116,https://web.archive.org/web/20220411170857/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fr,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-fr-20220411170857.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
649,649,"com,twitter)/an_cabraal/status/1478615762432835584?lang=no&ref_src=twsrc^tfw",20220411170900,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=no,text/html,200,V6HYS7ALJIOFA3ZY2LYY7H5OMRRPCX62,91743,https://web.archive.org/web/20220411170900/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=no,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-no-20220411170900.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
694,694,"com,twitter)/an_cabraal/status/1478615762432835584?lang=zh-tw&ref_src=twsrc^tfw",20220411170905,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=zh-tw,text/html,200,TST2VIINTGYJSSR2PGQJCAS4PT74TO3N,92850,https://web.archive.org/web/20220411170905/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=zh-tw,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-zh-tw-20220411170905.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
630,630,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ja&ref_src=twsrc^tfw",20220411170908,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ja,text/html,200,EH3T4OK2FSQZUBEFRC2IWILOY2BWYRZX,93013,https://web.archive.org/web/20220411170908/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ja,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ja-20220411170908.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
609,609,"com,twitter)/an_cabraal/status/1478615762432835584?lang=gu&ref_src=twsrc^tfw",20220411170911,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=gu,text/html,200,SG5PGIETKORJFLXUPBTU64KJRYEJCLCI,93563,https://web.archive.org/web/20220411170911/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=gu,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-gu-20220411170911.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
